t,pv,P_pv_kW
369,pv112,1341.1741434222388
369,pv113,1341.1741434222388
369,pv114,1341.1741434222388
370,pv011,4413.107877602872
370,pv012,4413.107877602872
370,pv013,4413.107877602872
370,pv014,4413.107877602872
370,pv021,4413.107877602872
370,pv022,4413.107877602872
370,pv023,4413.107877602872
370,pv024,4413.107877602872
370,pv031,4413.107877602872
370,pv032,4413.107877602872
370,pv033,4413.107877602872
370,pv034,4413.107877602872
370,pv041,4413.107877602872
370,pv042,4413.107877602872
370,pv043,4413.107877602872
370,pv044,4413.107877602872
370,pv051,4413.107877602872
370,pv052,4413.107877602872
370,pv053,4413.107877602872
370,pv054,4413.107877602872
370,pv061,1323.9323632808614
370,pv062,1323.9323632808614
370,pv063,1323.9323632808614
370,pv064,1323.9323632808614
370,pv071,1323.9323632808614
370,pv072,1323.9323632808614
370,pv073,1323.9323632808614
370,pv074,1323.9323632808614
370,pv081,1323.9323632808614
370,pv082,1323.9323632808614
370,pv083,1323.9323632808614
370,pv084,1323.9323632808614
370,pv091,1323.9323632808614
370,pv092,1323.9323632808614
370,pv093,1323.9323632808614
370,pv094,1323.9323632808614
370,pv101,1323.9323632808614
370,pv102,1323.9323632808614
370,pv103,1323.9323632808614
370,pv104,1323.9323632808614
370,pv111,1323.9323632808614
370,pv112,1323.9323632808614
370,pv113,1323.9323632808614
370,pv114,1323.9323632808614
371,pv011,4310.9343980172025
371,pv012,4310.9343980172025
371,pv013,4310.9343980172025
371,pv014,4310.9343980172025
371,pv021,4310.9343980172025
371,pv022,4310.9343980172025
371,pv023,4310.9343980172025
371,pv024,4310.9343980172025
371,pv031,4310.9343980172025
371,pv032,4310.9343980172025
371,pv033,4310.9343980172025
371,pv034,4310.9343980172025
371,pv041,4310.9343980172025
371,pv042,4310.9343980172025
371,pv043,4310.9343980172025
371,pv044,4310.9343980172025
371,pv051,4310.9343980172025
371,pv052,4310.9343980172025
371,pv053,4310.9343980172025
371,pv054,4310.9343980172025
371,pv061,1293.2803194051608
371,pv062,1293.2803194051608
371,pv063,1293.2803194051608
371,pv064,1293.2803194051608
371,pv071,1293.2803194051608
371,pv072,1293.2803194051608
371,pv073,1293.2803194051608
371,pv074,1293.2803194051608
371,pv081,1293.2803194051608
371,pv082,1293.2803194051608
371,pv083,1293.2803194051608
371,pv084,1293.2803194051608
371,pv091,1293.2803194051608
371,pv092,1293.2803194051608
371,pv093,1293.2803194051608
371,pv094,1293.2803194051608
371,pv101,1293.2803194051608
371,pv102,1293.2803194051608
371,pv103,1293.2803194051608
371,pv104,1293.2803194051608
371,pv111,1293.2803194051608
371,pv112,1293.2803194051608
371,pv113,1293.2803194051608
371,pv114,1293.2803194051608
372,pv011,4291.776871133709
372,pv012,4291.776871133709
372,pv013,4291.776871133709
372,pv014,4291.776871133709
372,pv021,4291.776871133709
372,pv022,4291.776871133709
372,pv023,4291.776871133709
372,pv024,4291.776871133709
372,pv031,4291.776871133709
372,pv032,4291.776871133709
372,pv033,4291.776871133709
372,pv034,4291.776871133709
372,pv041,4291.776871133709
372,pv042,4291.776871133709
372,pv043,4291.776871133709
372,pv044,4291.776871133709
372,pv051,4291.776871133709
372,pv052,4291.776871133709
372,pv053,4291.776871133709
372,pv054,4291.776871133709
372,pv061,1287.533061340113
372,pv062,1287.533061340113
372,pv063,1287.533061340113
372,pv064,1287.533061340113
372,pv071,1287.533061340113
372,pv072,1287.533061340113
372,pv073,1287.533061340113
372,pv074,1287.533061340113
372,pv081,1287.533061340113
372,pv082,1287.533061340113
372,pv083,1287.533061340113
372,pv084,1287.533061340113
372,pv091,1287.533061340113
372,pv092,1287.533061340113
372,pv093,1287.533061340113
372,pv094,1287.533061340113
372,pv101,1287.533061340113
372,pv102,1287.533061340113
372,pv103,1287.533061340113
372,pv104,1287.533061340113
372,pv111,1287.533061340113
372,pv112,1287.533061340113
372,pv113,1287.533061340113
372,pv114,1287.533061340113
373,pv011,4202.375076222264
373,pv012,4202.375076222264
373,pv013,4202.375076222264
373,pv014,4202.375076222264
373,pv021,4202.375076222264
373,pv022,4202.375076222264
373,pv023,4202.375076222264
373,pv024,4202.375076222264
373,pv031,4202.375076222264
373,pv032,4202.375076222264
373,pv033,4202.375076222264
373,pv034,4202.375076222264
373,pv041,4202.375076222264
373,pv042,4202.375076222264
373,pv043,4202.375076222264
373,pv044,4202.375076222264
373,pv051,4202.375076222264
373,pv052,4202.375076222264
373,pv053,4202.375076222264
373,pv054,4202.375076222264
373,pv061,1260.7125228666794
373,pv062,1260.7125228666794
373,pv063,1260.7125228666794
373,pv064,1260.7125228666794
373,pv071,1260.7125228666794
373,pv072,1260.7125228666794
373,pv073,1260.7125228666794
373,pv074,1260.7125228666794
373,pv081,1260.7125228666794
373,pv082,1260.7125228666794
373,pv083,1260.7125228666794
373,pv084,1260.7125228666794
373,pv091,1260.7125228666794
373,pv092,1260.7125228666794
373,pv093,1260.7125228666794
373,pv094,1260.7125228666794
373,pv101,1260.7125228666794
373,pv102,1260.7125228666794
373,pv103,1260.7125228666794
373,pv104,1260.7125228666794
373,pv111,1260.7125228666794
373,pv112,1260.7125228666794
373,pv113,1260.7125228666794
373,pv114,1260.7125228666794
374,pv011,4004.4139594719895
374,pv012,4004.4139594719895
374,pv013,4004.4139594719895
374,pv014,4004.4139594719895
374,pv021,4004.4139594719895
374,pv022,4004.4139594719895
374,pv023,4004.4139594719895
374,pv024,4004.4139594719895
374,pv031,4004.4139594719895
374,pv032,4004.4139594719895
374,pv033,4004.4139594719895
374,pv034,4004.4139594719895
374,pv041,4004.4139594719895
374,pv042,4004.4139594719895
374,pv043,4004.4139594719895
374,pv044,4004.4139594719895
374,pv051,4004.4139594719895
374,pv052,4004.4139594719895
374,pv053,4004.4139594719895
374,pv054,4004.4139594719895
374,pv061,1201.3241878415968
374,pv062,1201.3241878415968
374,pv063,1201.3241878415968
374,pv064,1201.3241878415968
374,pv071,1201.3241878415968
374,pv072,1201.3241878415968
374,pv073,1201.3241878415968
374,pv074,1201.3241878415968
374,pv081,1201.3241878415968
374,pv082,1201.3241878415968
374,pv083,1201.3241878415968
374,pv084,1201.3241878415968
374,pv091,1201.3241878415968
374,pv092,1201.3241878415968
374,pv093,1201.3241878415968
374,pv094,1201.3241878415968
374,pv101,1201.3241878415968
374,pv102,1201.3241878415968
374,pv103,1201.3241878415968
374,pv104,1201.3241878415968
374,pv111,1201.3241878415968
374,pv112,1201.3241878415968
374,pv113,1201.3241878415968
374,pv114,1201.3241878415968
375,pv011,3934.556152184147
375,pv012,3934.556152184147
375,pv013,3934.556152184147
375,pv014,3934.556152184147
375,pv021,3934.556152184147
375,pv022,3934.556152184147
375,pv023,3934.556152184147
375,pv024,3934.556152184147
375,pv031,3934.556152184147
375,pv032,3934.556152184147
375,pv033,3934.556152184147
375,pv034,3934.556152184147
375,pv041,3934.556152184147
375,pv042,3934.556152184147
375,pv043,3934.556152184147
375,pv044,3934.556152184147
375,pv051,3934.556152184147
375,pv052,3934.556152184147
375,pv053,3934.556152184147
375,pv054,3934.556152184147
375,pv061,1180.366845655244
375,pv062,1180.366845655244
375,pv063,1180.366845655244
375,pv064,1180.366845655244
375,pv071,1180.366845655244
375,pv072,1180.366845655244
375,pv073,1180.366845655244
375,pv074,1180.366845655244
375,pv081,1180.366845655244
375,pv082,1180.366845655244
375,pv083,1180.366845655244
375,pv084,1180.366845655244
375,pv091,1180.366845655244
375,pv092,1180.366845655244
375,pv093,1180.366845655244
375,pv094,1180.366845655244
375,pv101,1180.366845655244
375,pv102,1180.366845655244
375,pv103,1180.366845655244
375,pv104,1180.366845655244
375,pv111,1180.366845655244
375,pv112,1180.366845655244
375,pv113,1180.366845655244
375,pv114,1180.366845655244
376,pv011,3896.2596571880076
376,pv012,3896.2596571880076
376,pv013,3896.2596571880076
376,pv014,3896.2596571880076
376,pv021,3896.2596571880076
376,pv022,3896.2596571880076
376,pv023,3896.2596571880076
376,pv024,3896.2596571880076
376,pv031,3896.2596571880076
376,pv032,3896.2596571880076
376,pv033,3896.2596571880076
376,pv034,3896.2596571880076
376,pv041,3896.2596571880076
376,pv042,3896.2596571880076
376,pv043,3896.2596571880076
376,pv044,3896.2596571880076
376,pv051,3896.2596571880076
376,pv052,3896.2596571880076
376,pv053,3896.2596571880076
376,pv054,3896.2596571880076
376,pv061,1168.8778971564022
376,pv062,1168.8778971564022
376,pv063,1168.8778971564022
376,pv064,1168.8778971564022
376,pv071,1168.8778971564022
376,pv072,1168.8778971564022
376,pv073,1168.8778971564022
376,pv074,1168.8778971564022
376,pv081,1168.8778971564022
376,pv082,1168.8778971564022
376,pv083,1168.8778971564022
376,pv084,1168.8778971564022
376,pv091,1168.8778971564022
376,pv092,1168.8778971564022
376,pv093,1168.8778971564022
376,pv094,1168.8778971564022
376,pv101,1168.8778971564022
376,pv102,1168.8778971564022
376,pv103,1168.8778971564022
376,pv104,1168.8778971564022
376,pv111,1168.8778971564022
376,pv112,1168.8778971564022
376,pv113,1168.8778971564022
376,pv114,1168.8778971564022
377,pv011,3787.7004179008827
377,pv012,3787.7004179008827
377,pv013,3787.7004179008827
377,pv014,3787.7004179008827
377,pv021,3787.7004179008827
377,pv022,3787.7004179008827
377,pv023,3787.7004179008827
377,pv024,3787.7004179008827
377,pv031,3787.7004179008827
377,pv032,3787.7004179008827
377,pv033,3787.7004179008827
377,pv034,3787.7004179008827
377,pv041,3787.7004179008827
377,pv042,3787.7004179008827
377,pv043,3787.7004179008827
377,pv044,3787.7004179008827
377,pv051,3787.7004179008827
377,pv052,3787.7004179008827
377,pv053,3787.7004179008827
377,pv054,3787.7004179008827
377,pv061,1136.3101253702648
377,pv062,1136.3101253702648
377,pv063,1136.3101253702648
377,pv064,1136.3101253702648
377,pv071,1136.3101253702648
377,pv072,1136.3101253702648
377,pv073,1136.3101253702648
377,pv074,1136.3101253702648
377,pv081,1136.3101253702648
377,pv082,1136.3101253702648
377,pv083,1136.3101253702648
377,pv084,1136.3101253702648
377,pv091,1136.3101253702648
377,pv092,1136.3101253702648
377,pv093,1136.3101253702648
377,pv094,1136.3101253702648
377,pv101,1136.3101253702648
377,pv102,1136.3101253702648
377,pv103,1136.3101253702648
377,pv104,1136.3101253702648
377,pv111,1136.3101253702648
377,pv112,1136.3101253702648
377,pv113,1136.3101253702648
377,pv114,1136.3101253702648
378,pv011,3787.700418203662
378,pv012,3787.700418203662
378,pv013,3787.700418203662
378,pv014,3787.700418203662
378,pv021,3787.700418203662
378,pv022,3787.700418203662
378,pv023,3787.700418203662
378,pv024,3787.700418203662
378,pv031,3787.700418203662
378,pv032,3787.700418203662
378,pv033,3787.700418203662
378,pv034,3787.700418203662
378,pv041,3787.700418203662
378,pv042,3787.700418203662
378,pv043,3787.700418203662
378,pv044,3787.700418203662
378,pv051,3787.700418203662
378,pv052,3787.700418203662
378,pv053,3787.700418203662
378,pv054,3787.700418203662
378,pv061,1136.3101254610986
378,pv062,1136.3101254610986
378,pv063,1136.3101254610986
378,pv064,1136.3101254610986
378,pv071,1136.3101254610986
378,pv072,1136.3101254610986
378,pv073,1136.3101254610986
378,pv074,1136.3101254610986
378,pv081,1136.3101254610986
378,pv082,1136.3101254610986
378,pv083,1136.3101254610986
378,pv084,1136.3101254610986
378,pv091,1136.3101254610986
378,pv092,1136.3101254610986
378,pv093,1136.3101254610986
378,pv094,1136.3101254610986
378,pv101,1136.3101254610986
378,pv102,1136.3101254610986
378,pv103,1136.3101254610986
378,pv104,1136.3101254610986
378,pv111,1136.3101254610986
378,pv112,1136.3101254610986
378,pv113,1136.3101254610986
378,pv114,1136.3101254610986
379,pv011,3691.9127810270147
379,pv012,3691.9127810270147
379,pv013,3691.9127810270147
379,pv014,3691.9127810270147
379,pv021,3691.9127810270147
379,pv022,3691.9127810270147
379,pv023,3691.9127810270147
379,pv024,3691.9127810270147
379,pv031,3691.9127810270147
379,pv032,3691.9127810270147
379,pv033,3691.9127810270147
379,pv034,3691.9127810270147
379,pv041,3691.9127810270147
379,pv042,3691.9127810270147
379,pv043,3691.9127810270147
379,pv044,3691.9127810270147
379,pv051,3691.9127810270147
379,pv052,3691.9127810270147
379,pv053,3691.9127810270147
379,pv054,3691.9127810270147
379,pv061,1107.5738343081043
379,pv062,1107.5738343081043
379,pv063,1107.5738343081043
379,pv064,1107.5738343081043
379,pv071,1107.5738343081043
379,pv072,1107.5738343081043
379,pv073,1107.5738343081043
379,pv074,1107.5738343081043
379,pv081,1107.5738343081043
379,pv082,1107.5738343081043
379,pv083,1107.5738343081043
379,pv084,1107.5738343081043
379,pv091,1107.5738343081043
379,pv092,1107.5738343081043
379,pv093,1107.5738343081043
379,pv094,1107.5738343081043
379,pv101,1107.5738343081043
379,pv102,1107.5738343081043
379,pv103,1107.5738343081043
379,pv104,1107.5738343081043
379,pv111,1107.5738343081043
379,pv112,1107.5738343081043
379,pv113,1107.5738343081043
379,pv114,1107.5738343081043
380,pv011,3558.198809080794
380,pv012,3558.198809080794
380,pv013,3558.198809080794
380,pv014,3558.198809080794
380,pv021,3558.198809080794
380,pv022,3558.198809080794
380,pv023,3558.198809080794
380,pv024,3558.198809080794
380,pv031,3558.198809080794
380,pv032,3558.198809080794
380,pv033,3558.198809080794
380,pv034,3558.198809080794
380,pv041,3558.198809080794
380,pv042,3558.198809080794
380,pv043,3558.198809080794
380,pv044,3558.198809080794
380,pv051,3558.198809080794
380,pv052,3558.198809080794
380,pv053,3558.198809080794
380,pv054,3558.198809080794
380,pv061,1067.4596427242382
380,pv062,1067.4596427242382
380,pv063,1067.4596427242382
380,pv064,1067.4596427242382
380,pv071,1067.4596427242382
380,pv072,1067.4596427242382
380,pv073,1067.4596427242382
380,pv074,1067.4596427242382
380,pv081,1067.4596427242382
380,pv082,1067.4596427242382
380,pv083,1067.4596427242382
380,pv084,1067.4596427242382
380,pv091,1067.4596427242382
380,pv092,1067.4596427242382
380,pv093,1067.4596427242382
380,pv094,1067.4596427242382
380,pv101,1067.4596427242382
380,pv102,1067.4596427242382
380,pv103,1067.4596427242382
380,pv104,1067.4596427242382
380,pv111,1067.4596427242382
380,pv112,1067.4596427242382
380,pv113,1067.4596427242382
380,pv114,1067.4596427242382
381,pv011,3494.3510814424
381,pv012,3494.3510814424
381,pv013,3494.3510814424
381,pv014,3494.3510814424
381,pv021,3494.3510814424
381,pv022,3494.3510814424
381,pv023,3494.3510814424
381,pv024,3494.3510814424
381,pv031,3494.3510814424
381,pv032,3494.3510814424
381,pv033,3494.3510814424
381,pv034,3494.3510814424
381,pv041,3494.3510814424
381,pv042,3494.3510814424
381,pv043,3494.3510814424
381,pv044,3494.3510814424
381,pv051,3494.3510814424
381,pv052,3494.3510814424
381,pv053,3494.3510814424
381,pv054,3494.3510814424
381,pv061,1048.30532443272
381,pv062,1048.30532443272
381,pv063,1048.30532443272
381,pv064,1048.30532443272
381,pv071,1048.30532443272
381,pv072,1048.30532443272
381,pv073,1048.30532443272
381,pv074,1048.30532443272
381,pv081,1048.30532443272
381,pv082,1048.30532443272
381,pv083,1048.30532443272
381,pv084,1048.30532443272
381,pv091,1048.30532443272
381,pv092,1048.30532443272
381,pv093,1048.30532443272
381,pv094,1048.30532443272
381,pv101,1048.30532443272
381,pv102,1048.30532443272
381,pv103,1048.30532443272
381,pv104,1048.30532443272
381,pv111,1048.30532443272
381,pv112,1048.30532443272
381,pv113,1048.30532443272
381,pv114,1048.30532443272
382,pv011,3251.6891179938348
382,pv012,3251.6891179938348
382,pv013,3251.6891179938348
382,pv014,3251.6891179938348
382,pv021,3251.6891179938348
382,pv022,3251.6891179938348
382,pv023,3251.6891179938348
382,pv024,3251.6891179938348
382,pv031,3251.6891179938348
382,pv032,3251.6891179938348
382,pv033,3251.6891179938348
382,pv034,3251.6891179938348
382,pv041,3251.6891179938348
382,pv042,3251.6891179938348
382,pv043,3251.6891179938348
382,pv044,3251.6891179938348
382,pv051,3251.6891179938348
382,pv052,3251.6891179938348
382,pv053,3251.6891179938348
382,pv054,3251.6891179938348
382,pv061,975.5067353981505
382,pv062,975.5067353981505
382,pv063,975.5067353981505
382,pv064,975.5067353981505
382,pv071,975.5067353981505
382,pv072,975.5067353981505
382,pv073,975.5067353981505
382,pv074,975.5067353981505
382,pv081,975.5067353981505
382,pv082,975.5067353981505
382,pv083,975.5067353981505
